baryon_density,pressurec2,energy_densityc2
3174822266967105.5,1178223621791736.2,2357090365383152.0
3180865292239170.5,1180994465967437.0,2361048714205581.5
3186908317511236.5,1183765310143138.0,2365007063028011.5
3192951342783302.0,1186536154318838.8,2368965411850441.0
3198994368055367.5,1189306998494539.8,2372923760672871.0
3205037393327433.5,1192077842670240.8,2376882109495301.0
3211080418599499.0,1194848686845941.8,2380840458317731.0
3217123443871565.0,1197619531021642.8,2384798807140161.0
3223166469143629.5,1200390375197343.5,2388757155962590.5
3229209494415694.5,1203161219373044.2,2392715504785020.0
3235252519687760.5,1205932063548745.2,2396673853607450.0
3241295544959826.0,1208702907724446.2,2400632202429880.0
3247338570231892.0,1211473751900147.2,2404590551252310.0
3253381595503957.5,1214244596075848.2,2408548900074740.0
3259424620776023.0,1217015440251549.0,2412507248897169.5
3265467646048089.0,1219786284427250.0,2416465597719599.5
3271510671320154.0,1222557128602950.8,2420423946542029.0
3277553696592220.0,1225327972778651.8,2424382295364459.0
3283596721864285.5,1228098816954352.8,2428340644186889.0
3289639747136351.5,1230869661130053.8,2432298993009319.0
3295682772408417.0,1233640505305754.8,2436257341831749.0
3301725797680482.0,1236411349481455.5,2440215690654178.5
3307768822952548.0,1239182193657156.5,2444174039476608.5
3313811848224612.5,1241953037832857.2,2448132388299038.0
3319854873496678.5,1244723882008558.2,2452090737121468.0
3325897898768744.0,1247494726184259.2,2456049085943898.0
3331940924040810.0,1250265570359960.2,2460007434766328.0
3337983949312875.5,1253036414535661.2,2463965783588758.0
3344026974584941.0,1255807258711362.0,2467924132411187.5
3350069999857006.5,1258578102887062.8,2471882481233617.0
3356113025129072.0,1261348947062763.8,2475840830056047.0
3362156050401138.0,1264119791238464.8,2479799178878477.0
3368199075673203.5,1266890635414165.8,2483757527700907.0
3374242100945269.5,1269661479589866.8,2487715876523337.0
3380285126217334.5,1272432323765567.5,2491674225345766.5
3386328151489400.0,1275203167941268.5,2495632574168196.5
3392371176761465.0,1277974012116969.2,2499590922990626.0
3398414202033530.5,1280744856292670.2,2503549271813056.0
3404457227305596.5,1283515700468371.2,2507507620635486.0
3410500252577662.0,1286286544644072.2,2511465969457916.0
3416543277849728.0,1289057388819773.2,2515424318280346.0
3422586303121793.5,1291828232995474.0,2519382667102775.5
3428629328393859.0,1294599077171175.0,2523341015925205.5
3434672353665924.5,1297369921346875.8,2527299364747635.0
3440715378937990.0,1300140765522576.8,2531257713570065.0
3446758404210056.0,1302911609698277.8,2535216062392495.0
3452801429482121.5,1305682453873978.8,2539174411214925.0
3458844454754187.5,1308453298049679.8,2543132760037355.0
3464887480026252.5,1311224142225380.5,2547091108859784.5
3470930505298317.0,1313994986401081.2,2551049457682214.0
3476973530570383.0,1316765830576782.2,2555007806504644.0
3483016555842448.5,1319536674752483.2,2558966155327074.0
3489059581114514.5,1322307518928184.2,2562924504149504.0
3495102606386580.0,1325078363103885.2,2566882852971934.0
3501145631658645.5,1327849207279586.0,2570841201794363.5
3507188656930711.5,1330620051455287.0,2574799550616793.5
3513231682202776.5,1333390895630987.8,2578757899439223.0
3519274707474842.5,1336161739806688.8,2582716248261653.0
3525317732746908.0,1338932583982389.8,2586674597084083.0
3531360758018974.0,1341703428158090.8,2590632945906513.0
3537403783291039.5,1344474272333791.8,2594591294728943.0
3543446808563104.5,1347245116509492.5,2598549643551372.5
3549489833835170.5,1350015960685193.5,2602507992373802.5
3555532859107235.0,1352786804860894.2,2606466341196232.0
3561575884379301.0,1355557649036595.2,2610424690018662.0
3567618909651366.5,1358328493212296.2,2614383038841092.0
3573661934923432.5,1361099337387997.2,2618341387663522.0
3579704960195498.0,1363870181563698.2,2622299736485952.0
3585747985467563.5,1366641025739399.0,2626258085308381.5
3591791010739629.0,1369411869915099.8,2630216434130811.0
3597834036011694.5,1372182714090800.8,2634174782953241.0
3603877061283760.5,1374953558266501.8,2638133131775671.0
3609920086555826.0,1377724402442202.8,2642091480598101.0
3615963111827892.0,1380495246617903.8,2646049829420531.0
3622006137099957.0,1383266090793604.5,2650008178242960.5
3628049162372022.5,1386036934969305.5,2653966527065390.5
3634092187644087.5,1388807779145006.2,2657924875887820.0
3640135212916153.0,1391578623320707.2,2661883224710250.0
3646178238188219.0,1394349467496408.2,2665841573532680.0
3652221263460284.5,1397120311672109.2,2669799922355110.0
3658264288732350.5,1399891155847810.2,2673758271177540.0
3664307314004416.0,1402662000023511.0,2677716619999969.5
3670350339276481.5,1405432844199212.0,2681674968822399.5
3676393364548547.0,1408203688374912.8,2685633317644829.0
3682436389820612.5,1410974532550613.8,2689591666467259.0
3688479415092678.5,1413745376726314.8,2693550015289689.0
3694522440364744.0,1416516220902015.8,2697508364112119.0
3700565465636810.0,1419287065077716.8,2701466712934549.0
3706608490908875.0,1422057909253417.5,2705425061756978.5
3712651516180939.5,1424828753429118.2,2709383410579408.0
3718694541453005.5,1427599597604819.2,2713341759401838.0
3724737566725071.0,1430370441780520.2,2717300108224268.0
3730780591997137.0,1433141285956221.2,2721258457046698.0
3736823617269203.0,1435912130131922.2,2725216805869128.0
3742866642541268.0,1438682974307623.0,2729175154691557.5
3748909667813334.0,1441453818483324.0,2733133503513987.5
3754952693085399.0,1444224662659024.8,2737091852336417.0
3760995718357465.0,1446995506834725.8,2741050201158847.0
3767038743629530.5,1449766351010426.8,2745008549981277.0
3773081768901596.5,1452537195186127.8,2748966898803707.0
3779124794173662.0,1455308039361828.8,2752925247626137.0
3785167819445727.0,1458078883537529.5,2756883596448566.5
3791210844717793.0,1460849727713230.5,2760841945270996.5
3797253869989857.5,1463620571888931.2,2764800294093426.0
3803296895261923.5,1466391416064632.2,2768758642915856.0
3809339920533989.5,1469162260240333.2,2772716991738286.0
3815382945806055.0,1471933104416034.2,2776675340560716.0
3821425971078121.0,1474703948591735.2,2780633689383146.0
3827468996350186.0,1477474792767436.0,2784592038205575.5
3833512021622251.5,1480245636943136.8,2788550387028005.0
3839555046894317.0,1483016481118837.8,2792508735850435.0
3845598072166383.0,1485787325294538.8,2796467084672865.0
3851641097438448.5,1488558169470239.8,2800425433495295.0
3857684122710514.5,1491329013645940.8,2804383782317725.0
3863727147982579.5,1494099857821641.5,2808342131140154.5
3869770173254645.0,1496870701997342.5,2812300479962584.5
3875813198526711.0,1499641546173043.5,2816258828785014.5
3881856223798776.0,1502412390348744.2,2820217177607444.0
3887899249070841.5,1505183234524445.2,2824175526429874.0
3893942274342907.5,1507954078700146.2,2828133875252304.0
3899985299614972.5,1510724922875847.0,2832092224074733.5
3906028324887038.5,1513495767051548.0,2836050572897163.5
3912071350159104.0,1516266611227249.0,2840008921719593.5
3918114375431169.5,1519037455402949.8,2843967270542023.0
3924157400703235.0,1521808299578650.8,2847925619364453.0
3930200425975301.0,1524579143754351.8,2851883968186883.0
3936243451247366.5,1527349987930052.8,2855842317009313.0
3942286476519431.5,1530120832105753.5,2859800665831742.5
3948329501791497.5,1532891676281454.5,2863759014654172.5
3954372527063563.0,1535662520457155.5,2867717363476602.5
3960415552335628.0,1538433364632856.2,2871675712299032.0
3966458577607694.0,1541204208808557.2,2875634061121462.0
3972501602879759.5,1543975052984258.2,2879592409943892.0
3978544628151825.0,1546745897159959.0,2883550758766321.5
3984587653423890.5,1549516741335660.0,2887509107588751.5
3990630678695956.5,1552287585511361.0,2891467456411181.5
3996673703968022.0,1555058429687062.0,2895425805233611.5
4002716729240087.5,1557829273862762.8,2899384154056041.0
4008759754512153.0,1560600118038463.8,2903342502878471.0
4014802779784219.0,1563370962214164.8,2907300851700901.0
4020845805056284.0,1566141806389865.5,2911259200523330.5
4026888830328349.5,1568912650565566.5,2915217549345760.5
4032931855600415.5,1571683494741267.5,2919175898168190.5
4038974880872480.5,1574454338916968.2,2923134246990620.0
4045017906144546.0,1577225183092669.2,2927092595813050.0
4051060931416612.0,1579996027268370.2,2931050944635480.0
4057103956688677.5,1582766871444071.2,2935009293457910.0
4063146981960743.5,1585537715619772.0,2938967642280339.5
4069190007232808.0,1588308559795473.0,2942925991102769.5
4075233032504875.0,1591079403971174.0,2946884339925199.5
4081276057776939.5,1593850248146874.8,2950842688747629.0
4087319083049005.5,1596621092322575.8,2954801037570059.0
4093362108321071.5,1599391936498276.8,2958759386392489.0
4099405133593136.0,1602162780673977.5,2962717735214918.5
4105448158865202.0,1604933624849678.5,2966676084037348.5
4111491184137267.5,1607704469025379.5,2970634432859778.5
4117534209409333.5,1610475313201080.5,2974592781682208.5
4123577234681398.5,1613246157376781.2,2978551130504638.0
4129620259953464.0,1616017001552482.2,2982509479327068.0
4135663285225530.0,1618787845728183.2,2986467828149498.0
4141706310497595.5,1621558689903884.0,2990426176971927.5
4147749335769660.5,1624329534079585.0,2994384525794357.5
4153792361041727.0,1627100378255286.0,2998342874616787.5
4159835386313792.0,1629871222430986.8,3002301223439217.0
4165878411585858.0,1632642066606687.8,3006259572261647.0
4171921436857923.5,1635412910782388.8,3010217921084077.0
4177964462129989.5,1638183754958089.8,3014176269906507.0
4184007487402054.0,1640954599133790.5,3018134618728936.5
4190050512674120.0,1643725443309491.5,3022092967551366.5
4196093537946185.5,1646496287485192.5,3026051316373796.5
4202136563218250.5,1649267131660893.2,3030009665196226.0
4208179588490316.5,1652037975836594.2,3033968014018656.0
4214222613762382.0,1654808820012295.2,3037926362841086.0
4220265639034448.0,1657579664187996.0,3041884711663515.5
4226308664306512.5,1660350508363697.0,3045843060485945.5
4232351689578579.5,1663121352539398.0,3049801409308375.5
4238394714850644.0,1665892196715099.0,3053759758130805.5
4244437740122710.0,1668663040890799.8,3057718106953235.0
4250480765394776.0,1671433885066500.8,3061676455775665.0
4256523790666841.5,1674204729242201.8,3065634804598095.0
4262566815938906.5,1676975573417902.5,3069593153420524.5
4268609841210972.0,1679746417593603.5,3073551502242954.5
4274652866483038.0,1682517261769304.5,3077509851065384.5
4280695891755103.0,1685288105945005.2,3081468199887814.0
4286738917027168.5,1688058950120706.2,3085426548710244.0
4292781942299234.5,1690829794296407.2,3089384897532674.0
4298824967571300.0,1693600638472108.2,3093343246355104.0
4304867992843365.0,1696371482647809.0,3097301595177533.5
4310911018115431.5,1699142326823510.0,3101259943999963.5
4316954043387496.5,1701913170999211.0,3105218292822393.5
4322997068659562.5,1704684015174911.8,3109176641644823.0
4329040093931628.0,1707454859350612.8,3113134990467253.0
4335083119203694.0,1710225703526313.8,3117093339289683.0
4341126144475758.5,1712996547702014.5,3121051688112112.5
4347169169747824.5,1715767391877715.5,3125010036934542.5
4353212195019890.0,1718538236053416.5,3128968385756972.5
4359255220291955.0,1721309080229117.2,3132926734579402.0
4365298245564021.0,1724079924404818.2,3136885083401832.0
4371341270836086.5,1726850768580519.2,3140843432224262.0
4377384296108152.5,1729621612756220.2,3144801781046692.0
4383427321380217.0,1732392456931921.0,3148760129869121.5
4389470346652284.0,1735163301107622.0,3152718478691551.5
4395513371924349.0,1737934145283323.0,3156676827513981.5
4401556397196414.5,1740704989459023.8,3160635176336411.0
4407599422468480.5,1743475833634724.8,3164593525158841.0
4413642447740546.0,1746246677810425.8,3168551873981271.0
4419685473012611.0,1749017521986126.5,3172510222803700.5
4425728498284676.5,1751788366161827.5,3176468571626130.5
4431771523556742.5,1754559210337528.5,3180426920448560.5
4437814548828808.0,1757330054513229.5,3184385269270990.5
4443857574100873.0,1760100898688930.2,3188343618093420.0
4449900599372939.0,1762871742864631.2,3192301966915850.0
4455943624645004.5,1765642587040332.2,3196260315738280.0
4461986649917069.5,1768413431216033.0,3200218664560709.5
4468029675189136.0,1771184275391734.0,3204177013383139.5
4474072700461201.0,1773955119567435.0,3208135362205569.5
4480115725733267.0,1776725963743135.8,3212093711027999.0
4486158751005332.5,1779496807918836.8,3216052059850429.0
4492201776277398.5,1782267652094537.8,3220010408672859.0
4498244801549464.0,1785038496270238.8,3223968757495289.0
4504287826821529.0,1787809340445939.5,3227927106317718.5
4510330852093595.0,1790580184621640.5,3231885455140148.5
4516373877365660.0,1793351028797341.5,3235843803962578.5
4522416902637725.0,1796121872973042.2,3239802152785008.0
4528459927909791.0,1798892717148743.2,3243760501607438.0
4534502953181857.0,1801663561324444.2,3247718850429868.0
4540545978453922.0,1804434405500145.0,3251677199252297.5
4546589003725988.0,1807205249675846.0,3255635548074727.5
4552632028998053.0,1809976093851547.0,3259593896897157.5
4558675054270120.0,1812746938027248.0,3263552245719587.5
4564718079542185.0,1815517782202948.8,3267510594542017.0
4570761104814251.0,1818288626378649.8,3271468943364447.0
4576804130086316.0,1821059470554350.8,3275427292186877.0
4582847155358381.0,1823830314730051.5,3279385641009306.5
4588890180630447.0,1826601158905752.5,3283343989831736.5
4594933205902513.0,1829372003081453.5,3287302338654166.5
4600976231174578.0,1832142847257154.2,3291260687476596.0
4607019256446643.0,1834913691432855.2,3295219036299026.0
4613062281718709.0,1837684535608556.2,3299177385121456.0
4619105306990775.0,1840455379784257.2,3303135733943886.0
4625148332262841.0,1843226223959958.0,3307094082766315.5
4631191357534906.0,1845997068135659.0,3311052431588745.5
4637234382806972.0,1848767912311360.0,3315010780411175.5
4643277408079037.0,1851538756487060.8,3318969129233605.0
4649320433351103.0,1854309600662761.8,3322927478056035.0
4655363458623169.0,1857080444838462.8,3326885826878465.0
4661406483895233.0,1859851289014163.5,3330844175700894.5
4667449509167299.0,1862622133189864.5,3334802524523324.5
4673492534439365.0,1865392977365565.5,3338760873345754.5
4679535559711431.0,1868163821541266.5,3342719222168184.5
4685578584983496.0,1870934665716967.2,3346677570990614.0
4691621610255561.0,1873705509892668.2,3350635919813044.0
4697664635527627.0,1876476354068369.2,3354594268635474.0
4703707660799693.0,1879247198244070.0,3358552617457903.5
4709750686071758.0,1882018042419771.0,3362510966280333.5
4715793711343824.0,1884788886595472.0,3366469315102763.5
4721836736615889.0,1887559730771172.8,3370427663925193.0
4727879761887955.0,1890330574946873.8,3374386012747623.0
4733922787160021.0,1893101419122574.8,3378344361570053.0
4739965812432087.0,1895872263298275.8,3382302710392483.0
4746008837704151.0,1898643107473976.5,3386261059214912.5
4752051862976217.0,1901413951649677.5,3390219408037342.5
4758094888248283.0,1904184795825378.5,3394177756859772.5
4764137913520348.0,1906955640001079.2,3398136105682202.0
4770180938792414.0,1909726484176780.2,3402094454504632.0
4776223964064479.0,1912497328352481.2,3406052803327062.0
4782266989336545.0,1915268172528182.0,3410011152149491.5
4788310014608610.0,1918039016703883.0,3413969500971921.5
4794353039880677.0,1920809860879584.0,3417927849794351.5
4800396065152742.0,1923580705055285.0,3421886198616781.5
4806439090424807.0,1926351549230985.8,3425844547439211.0
4812482115696873.0,1929122393406686.8,3429802896261641.0
4818525140968939.0,1931893237582387.8,3433761245084071.0
4824568166241004.0,1934664081758088.5,3437719593906500.5
4830611191513070.0,1937434925933789.5,3441677942728930.5
4836654216785135.0,1940205770109490.5,3445636291551360.5
4842697242057200.0,1942976614285191.2,3449594640373790.0
4848740267329266.0,1945747458460892.2,3453552989196220.0
4854783292601332.0,1948518302636593.2,3457511338018650.0
4860826317873397.0,1951289146812294.2,3461469686841080.0
4866869343145462.0,1954059990987995.0,3465428035663509.5
4872912368417529.0,1956830835163696.0,3469386384485939.5
4878955393689594.0,1959601679339397.0,3473344733308369.5
4884998418961660.0,1962372523515097.8,3477303082130799.0
4891041444233725.0,1965143367690798.8,3481261430953229.0
4897084469505791.0,1967914211866499.8,3485219779775659.0
4903127494777856.0,1970685056042200.5,3489178128598088.5
4909170520049922.0,1973455900217901.5,3493136477420518.5
4915213545321988.0,1976226744393602.5,3497094826242948.5
4921256570594053.0,1978997588569303.5,3501053175065378.5
4927299595866118.0,1981768432745004.2,3505011523887808.0
4933342621138184.0,1984539276920705.2,3508969872710238.0
4939385646410250.0,1987310121096406.2,3512928221532668.0
4945428671682315.0,1990080965272107.0,3516886570355097.5
4951471696954381.0,1992851809447808.0,3520844919177527.5
4957514722226446.0,1995622653623509.0,3524803267999957.5
4963557747498512.0,1998393497799209.8,3528761616822387.0
4969600772770578.0,2001164341974910.8,3532719965644817.0
4975643798042643.0,2003935186150611.8,3536678314467247.0
4981686823314709.0,2006706030326312.8,3540636663289677.0
4987729848586774.0,2009476874502013.5,3544595012112106.5
4993772873858840.0,2012247718677714.5,3548553360934536.5
4999815899130906.0,2015018562853415.5,3552511709756966.5
5005858924402970.0,2017789407029116.2,3556470058579396.0
5011901949675036.0,2020560251204817.2,3560428407401826.0
5017944974947102.0,2023331095380518.2,3564386756224256.0
5023988000219167.0,2026101939556219.0,3568345105046685.5
5030031025491234.0,2028872783731920.0,3572303453869115.5
5036074050763298.0,2031643627907621.0,3576261802691545.5
5042117076035365.0,2034414472083322.0,3580220151513975.5
5048160101307430.0,2037185316259022.8,3584178500336405.0
5054203126579496.0,2039956160434723.8,3588136849158835.0
5060246151851561.0,2042727004610424.8,3592095197981265.0
5066289177123626.0,2045497848786125.5,3596053546803694.5
5072332202395692.0,2048268692961826.5,3600011895626124.5
5078375227667758.0,2051039537137527.5,3603970244448554.5
5084418252939823.0,2053810381313228.2,3607928593270984.0
5090461278211888.0,2056581225488929.2,3611886942093414.0
5096504303483954.0,2059352069664630.2,3615845290915844.0
5102547328756019.0,2062122913840331.0,3619803639738273.5
5108590354028086.0,2064893758016032.0,3623761988560703.5
5114633379300151.0,2067664602191733.0,3627720337383133.5
5120676404572217.0,2070435446367434.0,3631678686205563.5
5126719429844282.0,2073206290543134.8,3635637035027993.0
5132762455116348.0,2075977134718835.8,3639595383850423.0
5138805480388414.0,2078747978894536.8,3643553732672853.0
5144848505660479.0,2081518823070237.5,3647512081495282.5
5150891530932544.0,2084289667245938.5,3651470430317712.5
5156934556204610.0,2087060511421639.5,3655428779140142.5
5162977581476675.0,2089831355597340.2,3659387127962572.0
5169020606748741.0,2092602199773041.2,3663345476785002.0
5175063632020806.0,2095373043948742.2,3667303825607432.0
5181106657292872.0,2098143888124443.2,3671262174429862.0
5187149682564938.0,2100914732300144.0,3675220523252291.5
5193192707837003.0,2103685576475845.0,3679178872074721.5
5199235733109070.0,2106456420651546.0,3683137220897151.5
5205278758381134.0,2109227264827246.8,3687095569719581.0
5211321783653200.0,2111998109002947.8,3691053918542011.0
5217364808925266.0,2114768953178648.8,3695012267364441.0
5223407834197331.0,2117539797354349.5,3698970616186870.5
5229450859469397.0,2120310641530050.5,3702928965009300.5
5235493884741462.0,2123081485705751.5,3706887313831730.5
5241536910013528.0,2125852329881452.5,3710845662654160.5
5247579935285593.0,2128623174057153.2,3714804011476590.0
5253622960557659.0,2131394018232854.2,3718762360299020.0
5259665985829725.0,2134164862408555.2,3722720709121450.0
5265709011101790.0,2136935706584256.0,3726679057943879.5
5271752036373855.0,2139706550759957.0,3730637406766309.5
5277795061645922.0,2142477394935658.0,3734595755588739.5
5283838086917987.0,2145248239111358.8,3738554104411169.0
5289881112190052.0,2148019083287059.8,3742512453233599.0
5295924137462118.0,2150789927462760.8,3746470802056029.0
5301967162734184.0,2153560771638461.8,3750429150878459.0
5308010188006249.0,2156331615814162.5,3754387499700888.5
5314053213278315.0,2159102459989863.5,3758345848523318.5
5320096238550380.0,2161873304165564.5,3762304197345748.5
5326139263822445.0,2164644148341265.2,3766262546168178.0
5332182289094511.0,2167414992516966.2,3770220894990608.0
5338225314366577.0,2170185836692667.2,3774179243813038.0
5344268339638643.0,2172956680868368.0,3778137592635467.5
5350311364910707.0,2175727525044069.0,3782095941457897.5
5356354390182774.0,2178498369219770.0,3786054290280327.5
5362397415454839.0,2181269213395471.0,3790012639102757.5
5368440440726905.0,2184040057571171.8,3793970987925187.0
5374483465998970.0,2186810901746872.8,3797929336747617.0
5380526491271036.0,2189581745922573.8,3801887685570047.0
5386569516543101.0,2192352590098274.5,3805846034392476.5
5392612541815167.0,2195123434273975.5,3809804383214906.5
5398655567087233.0,2197894278449676.5,3813762732037336.5
5404698592359298.0,2200665122625377.2,3817721080859766.0
5410741617631363.0,2203435966801078.2,3821679429682196.0
5416784642903429.0,2206206810976779.2,3825637778504626.0
5422827668175495.0,2208977655152480.2,3829596127327056.0
5428870693447560.0,2211748499328181.0,3833554476149485.5
5434913718719626.0,2214519343503882.0,3837512824971915.5
5440956743991691.0,2217290187679583.0,3841471173794345.5
5446999769263757.0,2220061031855283.8,3845429522616775.0
5453042794535823.0,2222831876030984.8,3849387871439205.0
5459085819807888.0,2225602720206685.8,3853346220261635.0
5465128845079953.0,2228373564382386.5,3857304569084064.5
5471171870352019.0,2231144408558087.5,3861262917906494.5
5477214895624085.0,2233915252733788.5,3865221266728924.5
5483257920896151.0,2236686096909489.5,3869179615551354.5
5489300946168216.0,2239456941085190.2,3873137964373784.0
5495343971440281.0,2242227785260891.2,3877096313196214.0
5501386996712347.0,2244998629436592.2,3881054662018644.0
5507430021984412.0,2247769473612293.0,3885013010841073.5
5513473047256479.0,2250540317787994.0,3888971359663503.5
5519516072528543.0,2253311161963695.0,3892929708485933.5
5525559097800608.0,2256082006139395.5,3896888057308363.0
5531602123072675.0,2258852850315096.5,3900846406130793.0
5537645148344740.0,2261623694490797.5,3904804754953223.0
5543688173616807.0,2264394538666498.5,3908763103775653.0
5549731198888871.0,2267165382842199.5,3912721452598082.5
5555774224160937.0,2269936227017900.5,3916679801420512.5
5561817249433003.0,2272707071193601.5,3920638150242942.5
5567860274705068.0,2275477915369302.0,3924596499065372.0
5573903299977134.0,2278248759545003.0,3928554847887802.0
5579946325249199.0,2281019603720704.0,3932513196710232.0
5585989350521264.0,2283790447896405.0,3936471545532661.5
5592032375793331.0,2286561292072106.0,3940429894355091.5
5598075401065396.0,2289332136247807.0,3944388243177521.5
5604118426337462.0,2292102980423508.0,3948346591999951.5
5610161451609527.0,2294873824599208.5,3952304940822381.0
5616204476881592.0,2297644668774909.5,3956263289644811.0
5622247502153659.0,2300415512950610.5,3960221638467241.0
5628290527425724.0,2303186357126311.0,3964179987289670.5
5634333552697789.0,2305957201302012.0,3968138336112100.5
5640376577969855.0,2308728045477713.0,3972096684934530.5
5646419603241920.0,2311498889653413.5,3976055033756960.0
5652462628513985.0,2314269733829114.5,3980013382579390.0
5658505653786052.0,2317040578004815.5,3983971731401820.0
5664548679058116.0,2319811422180516.5,3987930080224250.0
5670591704330181.0,2322582266356217.0,3991888429046679.5
5676634729602248.0,2325353110531918.0,3995846777869109.5
5682677754874313.0,2328123954707619.0,3999805126691539.5
5688720780146378.0,2330894798883319.5,4003763475513969.0
5694763805418444.0,2333665643059020.5,4007721824336399.0
5700806830690509.0,2336436487234721.5,4011680173158829.0
5706849855962574.0,2339207331410422.0,4015638521981258.5
5712892881234641.0,2341978175586123.0,4019596870803688.5
5718935906506706.0,2344749019761824.0,4023555219626118.5
5724978931778772.0,2347519863937525.0,4027513568448548.5
5731021957050837.0,2350290708113225.5,4031471917270978.0
5737064982322902.0,2353061552288926.5,4035430266093408.0
5743108007594969.0,2355832396464627.5,4039388614915838.0
5749151032867034.0,2358603240640328.0,4043346963738267.5
5755194058139098.0,2361374084816029.0,4047305312560697.5
5761237083411165.0,2364144928991730.0,4051263661383127.5
5767280108683230.0,2366915773167430.5,4055222010205557.0
5773323133955295.0,2369686617343131.5,4059180359027987.0
5779366159227361.0,2372457461518832.5,4063138707850417.0
5785409184499426.0,2375228305694533.5,4067097056672847.0
5791452209771491.0,2377999149870234.0,4071055405495276.5
5797495235043558.0,2380769994045935.0,4075013754317706.5
5803538260315623.0,2383540838221636.0,4078972103140136.5
5809581285587688.0,2386311682397336.5,4082930451962566.0
5815624310859754.0,2389082526573037.5,4086888800784996.0
5821667336131819.0,2391853370748738.5,4090847149607426.0
5827710361403884.0,2394624214924439.0,4094805498429855.5
5833753386675951.0,2397395059100140.0,4098763847252285.5
5839796411948016.0,2400165903275841.0,4102722196074715.5
5845839437220080.0,2402936747451541.5,4106680544897145.0
5851882462492147.0,2405707591627242.5,4110638893719575.0
5857925487764212.0,2408478435802943.5,4114597242542005.0
5863968513036279.0,2411249279978644.5,4118555591364435.0
5870011538308343.0,2414020124154345.0,4122513940186864.5
5876054563580408.0,2416790968330046.0,4126472289009294.5
5882097588852475.0,2419561812505747.0,4130430637831724.5
5888140614124540.0,2422332656681447.5,4134388986654154.0
5894183639396605.0,2425103500857148.5,4138347335476584.0
5900226664668671.0,2427874345032849.5,4142305684299014.0
5906269689940736.0,2430645189208550.0,4146264033121443.5
5912312715212801.0,2433416033384251.0,4150222381943873.5
5918355740484868.0,2436186877559952.0,4154180730766303.5
5924398765756933.0,2438957721735653.0,4158139079588733.5
5930441791028998.0,2441728565911353.5,4162097428411163.0
5936484816301064.0,2444499410087054.5,4166055777233593.0
5942527841573129.0,2447270254262755.5,4170014126056023.0
5948570866845194.0,2450041098438456.0,4173972474878452.5
5954613892117261.0,2452811942614157.0,4177930823700882.5
5960656917389325.0,2455582786789858.0,4181889172523312.5
5966699942661390.0,2458353630965558.5,4185847521345742.0
5972742967933457.0,2461124475141259.5,4189805870168172.0
5978785993205522.0,2463895319316960.5,4193764218990602.0
5984829018477589.0,2466666163492661.5,4197722567813032.0
5990872043749653.0,2469437007668362.0,4201680916635461.5
5996915069021718.0,2472207851844063.0,4205639265457891.5
6002958094293785.0,2474978696019764.0,4209597614280321.5
6009001119565850.0,2477749540195464.5,4213555963102751.0
6015044144837915.0,2480520384371165.5,4217514311925181.0
6021087170109981.0,2483291228546866.5,4221472660747611.0
6027130195382046.0,2486062072722567.0,4225431009570040.5
6033173220654111.0,2488832916898268.0,4229389358392470.5
6039216245926178.0,2491603761073969.0,4233347707214900.5
6045259271198243.0,2494374605249670.0,4237306056037330.5
6051302296470307.0,2497145449425370.5,4241264404859760.0
6057345321742374.0,2499916293601071.5,4245222753682190.0
6063388347014439.0,2502687137776772.5,4249181102504620.0
6069431372286504.0,2505457981952473.0,4253139451327049.5
6075474397558571.0,2508228826128174.0,4257097800149479.5
6081517422830635.0,2510999670303875.0,4261056148971909.5
6087560448102700.0,2513770514479575.5,4265014497794339.0
6093603473374767.0,2516541358655276.5,4268972846616769.0
6099646498646832.0,2519312202830977.5,4272931195439199.0
6105689523918898.0,2522083047006678.5,4276889544261629.0
6111732549190963.0,2524853891182379.0,4280847893084058.5
6117775574463028.0,2527624735358080.0,4284806241906488.5
6123818599735095.0,2530395579533781.0,4288764590728918.5
6129861625007160.0,2533166423709481.5,4292722939551348.0
6135904650279225.0,2535937267885182.5,4296681288373778.0
6141947675551291.0,2538708112060883.5,4300639637196208.0
6147990700823356.0,2541478956236584.0,4304597986018637.5
6154033726095421.0,2544249800412285.0,4308556334841067.5
6160076751367488.0,2547020644587986.0,4312514683663497.5
6166119776639553.0,2549791488763687.0,4316473032485927.5
6172162801911617.0,2552562332939387.5,4320431381308357.0
6178205827183684.0,2555333177115088.5,4324389730130787.0
6184248852455749.0,2558104021290789.5,4328348078953217.0
6190291877727814.0,2560874865466490.0,4332306427775646.5
6196334902999880.0,2563645709642191.0,4336264776598076.5
6202377928271945.0,2566416553817892.0,4340223125420506.5
6208420953544010.0,2569187397993592.5,4344181474242936.0
6214463978816077.0,2571958242169293.5,4348139823065366.0
6220507004088142.0,2574729086344994.5,4352098171887796.0
6226550029360208.0,2577499930520695.5,4356056520710226.0
6232593054632273.0,2580270774696396.0,4360014869532655.5
6238636079904338.0,2583041618872097.0,4363973218355085.5
6244679105176405.0,2585812463047798.0,4367931567177515.5
6250722130448470.0,2588583307223498.5,4371889915999945.0
6256765155720535.0,2591354151399199.5,4375848264822375.0
6262808180992601.0,2594124995574900.5,4379806613644805.0
6268851206264666.0,2596895839750601.0,4383764962467234.5
6274894231536731.0,2599666683926302.0,4387723311289664.5
6280937256808798.0,2602437528102003.0,4391681660112094.5
6286980282080862.0,2605208372277704.0,4395640008934524.5
6293023307352927.0,2607979216453404.5,4399598357756954.0
